# Phi_st Means
	67	79	40	47	2	12	13	18	30	20	28	19	4	21	17	51	7	56	57	27	49	77	39	1	6	72	23	36	62	45	16	46	61	68	29	14	42	3	31	15	9	11	64	69	35	8	5	74	41	MWI067	MWI075	MWI007	MWI016	MWI025	MWI033	MWI041	MWI049	MWI058	MWI068	MWI076	26	MWI008	MWI017	MWI026	MWI034	MWI042	MWI050	MWI059	MWI069	MWI077	MWI009	MWI018	MWI027	MWI035	MWI043	MWI051	MWI060	MWI070	MWI078	MWI010	MWI019	MWI028	MWI036	MWI044	MWI052	MWI061	MWI071	MWI079	MWI001	MWI011	MWI020	MWI029	MWI045	MWI053	MWI062	MWI072	MWI080	MWI003	MWI014	MWI022	MWI030	MWI038	MWI046	MWI054	MWI063	MWI073	UTSC	MWI004	MWI015	MWI023	MWI031	MWI039	MWI047	MWI055	MWI066	MWI074	MWI005	MWI024	MWI032	MWI040	MWI048	MWI056
MWI077																																																																							0.00843524	0.00835293	0.00803415	0.00832803	0.00883299	0.00833604	0.00854885	0.00861408	0.00813318	0.0083903	0.00814281	0.00885923	0.00826111	0.00849485	0.00843078	0.00805646	0.00852967	0.00835235	0.00833212	0.00842605	0.00836582	0.00854226	0.00795087	0.00821871	0.00822463	0.00891354	0.00905411	0.00814311	0.00845382	0.00850545	0.00844099	0.00856949	0.00828386	0.00822008	0.0085309	0.00854419	0.0086265	0.00825273	0.00838664	0.0083507	0.00866	0.00864271	0.00858707	0.00876312	0.00817938	0.00833656	0.00833522	0.00826734	0.00859207	0.00836053	0.00832925	0.00850143
MWI009																																																																								0.0081568	0.00792769	0.00815635	0.00861825	0.0080605	0.00819362	0.00816619	0.00856597	0.00855215	0.00845663	0.00882387	0.00832664	0.0084131	0.00853822	0.00805723	0.00830279	0.00829393	0.00838457	0.00837263	0.00853385	0.00855562	0.00788359	0.00799052	0.00822805	0.00844547	0.00890372	0.00813005	0.00881944	0.00853079	0.00828051	0.00846767	0.00843856	0.00801084	0.00835499	0.00835681	0.00848185	0.00798732	0.00821975	0.00801987	0.00842496	0.00882528	0.00857442	0.00876692	0.00798077	0.00818661	0.00831645	0.00860721	0.00854081	0.0080464	0.0080821	0.00837572
MWI018																																																																									0.00809287	0.00828926	0.00890695	0.00834122	0.00826544	0.00846857	0.00816257	0.00852822	0.00868451	0.00890975	0.00821855	0.00859796	0.0085073	0.0082783	0.00817972	0.00844554	0.00827703	0.00854388	0.00832466	0.00842714	0.00827063	0.00812256	0.00806057	0.00829761	0.00874699	0.00844117	0.0083996	0.00855695	0.00827633	0.00860145	0.0083522	0.00832506	0.0083734	0.00843581	0.00837011	0.00801257	0.0083845	0.00819908	0.00849792	0.00854093	0.00825645	0.00866964	0.00804116	0.00849041	0.00837661	0.00818263	0.00853374	0.00814294	0.00827084	0.00831054
MWI027																																																																										0.00805282	0.00819751	0.00824782	0.00818634	0.00784418	0.00796046	0.00827709	0.00803796	0.00832413	0.00814843	0.00815321	0.00825035	0.00787896	0.00818174	0.00820676	0.00813622	0.00825228	0.00784031	0.0080137	0.00801312	0.00776785	0.00804404	0.00842496	0.00814631	0.00821359	0.00821288	0.00810745	0.00808393	0.00806702	0.00806547	0.00780197	0.00817214	0.00816874	0.00816014	0.00776829	0.00811938	0.00804222	0.00773427	0.0082994	0.0081343	0.00834651	0.00786484	0.00785356	0.00816989	0.00797324	0.00848324	0.00813005	0.00798634	0.0078353
MWI035																																																																											0.00865899	0.00847793	0.0084681	0.00833219	0.00836087	0.00848492	0.00838645	0.0086034	0.00845037	0.00850211	0.00867145	0.007931	0.00828095	0.00844414	0.00855281	0.00847425	0.00829277	0.0083577	0.00820159	0.00785462	0.00828419	0.0084916	0.00854658	0.00820463	0.00870371	0.00845707	0.00821807	0.0083534	0.00823923	0.00825511	0.00870603	0.0083875	0.00836104	0.00812022	0.00833161	0.00829797	0.00853792	0.00870879	0.00858584	0.00860432	0.00814442	0.00847953	0.00849291	0.00804718	0.00844963	0.0085115	0.0081297	0.0083098
MWI043																																																																												0.00900712	0.00871716	0.0087617	0.00904377	0.00900613	0.00892575	0.00917564	0.00888085	0.0089761	0.00900386	0.00811989	0.00863562	0.00890734	0.00905361	0.00904438	0.00873913	0.00875076	0.00816987	0.00805043	0.00870263	0.00922484	0.00935001	0.00877317	0.00891652	0.00842652	0.00878847	0.0087753	0.00901028	0.00867502	0.0087859	0.00886461	0.00891995	0.00866009	0.00888798	0.00869061	0.00923923	0.00918687	0.00918711	0.00923414	0.00842156	0.00900377	0.00872854	0.00854212	0.00910219	0.00902324	0.00870889	0.00853283
MWI051																																																																													0.00816339	0.00845854	0.00829581	0.0085203	0.00857394	0.00880966	0.00835223	0.00849195	0.00861457	0.00828632	0.00854298	0.00847521	0.00863597	0.0085674	0.00849153	0.00854127	0.00813526	0.00789518	0.00820443	0.00869021	0.00893638	0.00842081	0.00846878	0.0084793	0.0086274	0.00844373	0.00860533	0.00821004	0.00856404	0.00830838	0.00833739	0.00827252	0.00856294	0.00818461	0.00833186	0.00885944	0.00879989	0.00890075	0.00809579	0.00861987	0.00868396	0.00823143	0.00842112	0.00845673	0.00808116	0.00809839
MWI060																																																																														0.00861443	0.00850894	0.00880722	0.00870222	0.00909085	0.0084036	0.00860564	0.00886512	0.00825074	0.00855163	0.0087057	0.00862793	0.00853452	0.00818111	0.0085002	0.00812559	0.00782828	0.00823476	0.00858182	0.00882367	0.00854868	0.00856948	0.00857859	0.00862736	0.00854243	0.00840214	0.00794603	0.00836489	0.00836066	0.00854462	0.00836357	0.00856278	0.00813522	0.00841745	0.00859976	0.00847498	0.0088757	0.00795996	0.00851698	0.00872389	0.0083231	0.00870274	0.00829689	0.00824717	0.00843692
MWI070																																																																															0.00834636	0.00874223	0.00866291	0.00887692	0.00848381	0.00832032	0.00871351	0.00794105	0.0084461	0.00853546	0.00843809	0.00850884	0.00841429	0.00830119	0.00828053	0.00768327	0.00846241	0.00860077	0.00894868	0.00851014	0.00847694	0.00863535	0.00851868	0.00857342	0.00843366	0.00830582	0.00839466	0.00835617	0.00842493	0.0082974	0.00847897	0.00835128	0.00870137	0.00886705	0.00856904	0.00861483	0.00818875	0.00847568	0.0085569	0.00814452	0.00888717	0.00851079	0.00838386	0.00850338
MWI078																																																																																0.00827925	0.00849743	0.00851401	0.00837536	0.00845205	0.00854261	0.0081517	0.00834531	0.00849901	0.0084873	0.00849313	0.00798085	0.00822126	0.00793991	0.00797918	0.00831775	0.00837009	0.00860432	0.00830906	0.00853467	0.00837786	0.00819246	0.00842758	0.00844149	0.00833751	0.00840905	0.00834966	0.00849109	0.00811691	0.00832776	0.0084299	0.00839209	0.00851269	0.00860318	0.00852706	0.00821306	0.00854984	0.0082364	0.00809121	0.00839481	0.00812279	0.00801703	0.00807637
MWI010																																																																																	0.00859424	0.00858988	0.00859493	0.00871673	0.00889551	0.00824133	0.00873574	0.00858374	0.00872561	0.00871603	0.00843639	0.00872329	0.00821507	0.00813396	0.00848086	0.00882692	0.00908144	0.0087644	0.00863082	0.00869999	0.00858204	0.00848981	0.00850452	0.00838047	0.00870731	0.00867768	0.00871526	0.00820328	0.00863382	0.00846205	0.00891807	0.0088319	0.0089037	0.00861655	0.00824357	0.00840657	0.00861515	0.00832997	0.00883472	0.00848623	0.00844748	0.0085216
MWI019																																																																																		0.00871685	0.00829348	0.00833681	0.00861857	0.00793648	0.00839979	0.00863939	0.00870514	0.00887805	0.00825887	0.00876736	0.00822032	0.0081356	0.00851051	0.00876095	0.00865892	0.00859303	0.00852753	0.00869146	0.00862253	0.00852093	0.00852847	0.00801495	0.00863832	0.00874395	0.00881554	0.00783706	0.0084945	0.00882812	0.00861716	0.00864429	0.00868309	0.0086462	0.00833136	0.00837914	0.00845126	0.00822989	0.00849572	0.00862	0.00840755	0.00849256
MWI028																																																																																			0.00869212	0.00872562	0.0089062	0.00852141	0.00866046	0.00867014	0.00919863	0.00900045	0.00840159	0.0086398	0.00831301	0.00805714	0.00888161	0.00877904	0.00931428	0.00868276	0.00895128	0.00904964	0.00856079	0.0087	0.00870215	0.00862669	0.00923876	0.0090839	0.00906094	0.00844296	0.00883041	0.00903274	0.00899186	0.00894771	0.00910193	0.00883553	0.0087398	0.00856206	0.00857168	0.00853619	0.00887338	0.00892716	0.00852746	0.00851102
MWI036																																																																																				0.00839808	0.00864206	0.00803687	0.00825617	0.00847619	0.00847495	0.00848414	0.00824509	0.00853825	0.00812191	0.00787916	0.00819272	0.00859169	0.00868965	0.00825689	0.00864783	0.00851855	0.00858617	0.00864293	0.00835545	0.00808377	0.00845886	0.00844242	0.00872493	0.00812102	0.00870678	0.00841465	0.00825486	0.00871521	0.00836572	0.00861568	0.00815189	0.00840697	0.00838069	0.00823863	0.0087504	0.00834606	0.00820368	0.00837013
MWI044																																																																																					0.00884362	0.00804672	0.00850205	0.00855317	0.00859988	0.00868654	0.0084984	0.00856537	0.00821415	0.00791937	0.00830914	0.00842007	0.00893983	0.00840795	0.00861833	0.00874929	0.00855277	0.00854643	0.0085825	0.00835777	0.00856223	0.00851257	0.00855555	0.00820019	0.00847754	0.00830724	0.00869413	0.00866978	0.00838357	0.00882963	0.00823629	0.00867444	0.00853349	0.00814763	0.00880972	0.00867239	0.00820983	0.00844812
MWI052																																																																																						0.00824943	0.00878231	0.00885171	0.00878813	0.00858839	0.00863302	0.00877678	0.0083332	0.00851388	0.00849217	0.00893288	0.00897576	0.00887009	0.00857387	0.00894361	0.008825	0.00886712	0.00873838	0.00839757	0.00870503	0.00885331	0.00873636	0.00837595	0.00888591	0.00883178	0.00861286	0.00893417	0.00892143	0.00890589	0.00853545	0.0087824	0.00885908	0.00860595	0.00883025	0.00875975	0.00868869	0.00865223
MWI061																																																																																							0.00809817	0.00832842	0.00820703	0.00828017	0.00780497	0.00794134	0.00797655	0.00765139	0.00815359	0.00834104	0.00818171	0.00816892	0.0080696	0.00828571	0.00826283	0.00823029	0.00819614	0.00804152	0.00811292	0.00820864	0.00790775	0.00781609	0.00807549	0.00801389	0.00806968	0.00835089	0.00824897	0.00811463	0.00770963	0.00812764	0.00807394	0.00780532	0.00827096	0.00818355	0.00790932	0.00802037
MWI071																																																																																								0.00843058	0.0081698	0.00852585	0.00834264	0.0086318	0.00799257	0.00802385	0.00836688	0.00849527	0.00851748	0.00838813	0.00861597	0.00849253	0.00840892	0.00879016	0.00861508	0.00844425	0.00843946	0.00839461	0.00869994	0.00803793	0.00870039	0.00843807	0.00837052	0.00864841	0.00862871	0.00862124	0.00819521	0.00848895	0.00844624	0.00815946	0.00846118	0.00824512	0.00823787	0.00847621
MWI079																																																																																									0.00869675	0.00851798	0.00807888	0.00851759	0.00837085	0.00806367	0.00854137	0.00875409	0.00855894	0.00870588	0.00897931	0.00869321	0.00873315	0.00850115	0.00863347	0.00807778	0.00863477	0.0086434	0.00882251	0.00827635	0.00888069	0.0084571	0.00867234	0.00869386	0.0086768	0.00862863	0.00818716	0.00848723	0.00859791	0.0084538	0.00875262	0.008489	0.00855679	0.00829904
MWI001																																																																																										0.00875824	0.00835255	0.00864376	0.00800184	0.00816242	0.00825375	0.00853111	0.00891848	0.00851179	0.00881906	0.00873215	0.00853649	0.00868753	0.00871397	0.00885932	0.008711	0.0083419	0.00838265	0.00830165	0.00861821	0.00836448	0.00861124	0.00871797	0.00850902	0.00900502	0.0080325	0.00864789	0.00856788	0.0083711	0.00867783	0.00832544	0.00814768	0.00862255
MWI011																																																																																											0.00858166	0.00854185	0.00813579	0.00808269	0.00827105	0.00866772	0.00895018	0.0086661	0.00875757	0.0086011	0.00876089	0.00902775	0.00887096	0.00832539	0.00841057	0.00863964	0.00892774	0.0086513	0.00846598	0.0085818	0.00892714	0.00855104	0.00878293	0.00882975	0.00834114	0.00860979	0.00863977	0.00852591	0.00865843	0.00874757	0.00853112	0.00876193
MWI020																																																																																												0.00820952	0.00811089	0.00782282	0.00810622	0.00817617	0.00878056	0.00837825	0.00838841	0.00871576	0.00823497	0.00821469	0.00841726	0.00823692	0.00848915	0.00817622	0.00809251	0.00827188	0.00834727	0.0082379	0.00828468	0.00839847	0.00856114	0.00872673	0.00817526	0.00826951	0.00798512	0.0079469	0.00836285	0.00824719	0.00817435	0.00809994
MWI029																																																																																													0.00826055	0.00790417	0.00833075	0.00855937	0.00874681	0.00857287	0.00857301	0.00857213	0.00855569	0.00849334	0.00859274	0.00838899	0.00851805	0.00860054	0.00853613	0.00807318	0.00822596	0.00840468	0.00840963	0.00865185	0.0088406	0.00852149	0.00816337	0.0084887	0.00857918	0.00815612	0.00876875	0.00848861	0.00819135	0.00851764
MWI045																																																																																														0.00783397	0.00803946	0.00837396	0.00820124	0.00817444	0.00815905	0.0081391	0.00833258	0.00835645	0.00826907	0.00796474	0.00820598	0.00812387	0.00814398	0.00794405	0.00821266	0.00809553	0.00837124	0.00846889	0.0083844	0.00845353	0.00793293	0.00795053	0.00809422	0.00807564	0.00832851	0.00805998	0.00793851	0.00805276
MWI053																																																																																															0.00813832	0.00842529	0.00833915	0.00796754	0.00843105	0.00834973	0.00828939	0.00801357	0.00803178	0.00776833	0.00803376	0.00807714	0.00786341	0.00760296	0.00820852	0.00832653	0.00811804	0.00844631	0.00859319	0.00831164	0.00771068	0.00813855	0.0082523	0.00792813	0.00831158	0.00825023	0.00773942	0.0077702
MWI062																																																																																																0.00851099	0.00858115	0.00832541	0.00838965	0.00850158	0.00854167	0.00840448	0.00858751	0.00802043	0.00838919	0.00835317	0.00828335	0.00817842	0.00842803	0.00830031	0.00820715	0.00853471	0.00859219	0.00857888	0.00778629	0.00845646	0.00844509	0.00802204	0.00838448	0.00816049	0.00813404	0.00820392
MWI072																																																																																																	0.00895042	0.008556	0.00857957	0.00884812	0.00862861	0.00869362	0.00873558	0.00846026	0.0087597	0.00852219	0.00876128	0.00840921	0.00863895	0.00836655	0.00882033	0.00848405	0.00865632	0.00862945	0.0083129	0.00862244	0.00845123	0.00838233	0.00901284	0.00849957	0.00848909	0.00874541
MWI080																																																																																																		0.00889427	0.00877508	0.00909736	0.00865394	0.00881855	0.00882753	0.00838949	0.00869924	0.0088161	0.00876395	0.00862965	0.00885489	0.00880852	0.00879051	0.00892517	0.00904881	0.00929561	0.00840092	0.00900066	0.00861284	0.00831749	0.00900682	0.00847222	0.00866677	0.00891135
MWI003																																																																																																			0.0086444	0.00855451	0.00848978	0.00852773	0.00838875	0.00837268	0.00882604	0.00832075	0.00842447	0.0081551	0.00860582	0.00835001	0.00859629	0.0089295	0.00867825	0.00828619	0.00794825	0.00846366	0.00859685	0.00848636	0.00853618	0.00848768	0.0083362	0.00840648
MWI014																																																																																																				0.00854521	0.00866289	0.00882158	0.00841896	0.00845012	0.00864291	0.00881926	0.0082698	0.0084252	0.00854366	0.00854146	0.00827314	0.00878238	0.00862411	0.00862689	0.0084438	0.00870066	0.00853956	0.00838887	0.00859728	0.00855047	0.00829464	0.00842009
MWI022																																																																																																					0.00871533	0.00853689	0.00865403	0.00830089	0.0084658	0.00874995	0.00885829	0.00845433	0.00877983	0.00840478	0.00885922	0.00874964	0.0089443	0.00905398	0.00845199	0.0086937	0.00876666	0.00845677	0.00879583	0.00847967	0.00814406	0.0084067
MWI030																																																																																																						0.00837999	0.00836924	0.00833655	0.00848518	0.00860002	0.00845955	0.00837062	0.0085579	0.00836786	0.00839101	0.0086607	0.00875546	0.00853765	0.0082815	0.00860179	0.00849749	0.00832674	0.00878122	0.00833163	0.00851552	0.00844744
MWI038																																																																																																							0.00843251	0.00855256	0.0087023	0.00862744	0.00843477	0.00845973	0.00861807	0.00864014	0.00888206	0.00873887	0.0085763	0.00864791	0.00833185	0.00830022	0.00853719	0.00815827	0.00905124	0.00867367	0.00854797	0.00810146
MWI046																																																																																																								0.00815065	0.00865818	0.00869759	0.0084718	0.00803674	0.00851801	0.00828041	0.00847079	0.00876541	0.00884208	0.00866659	0.00818501	0.00861199	0.00867097	0.00837698	0.00857838	0.00838991	0.00840012	0.00820768
MWI054																																																																																																									0.00804809	0.0082543	0.00834839	0.00786017	0.00835447	0.00819021	0.00851698	0.00863607	0.00836485	0.00848356	0.00800187	0.00824495	0.00836233	0.00794306	0.00869365	0.0082277	0.00813545	0.00795961
MWI063																																																																																																										0.00835463	0.00853188	0.00836317	0.00862226	0.008294	0.00865396	0.00867206	0.00886259	0.00896514	0.00827377	0.00868163	0.00884654	0.00842935	0.00899967	0.00860202	0.00847626	0.00839139
MWI073																																																																																																											0.00851441	0.00831719	0.00864643	0.00827852	0.00829251	0.00859831	0.00868843	0.0088297	0.00822134	0.00866507	0.00855166	0.00843568	0.00878329	0.00844621	0.00824351	0.00856948
UTSC																																																																																																												0.00819524	0.00865168	0.00824274	0.00838447	0.00870689	0.0086168	0.00871725	0.00800719	0.00846966	0.00870553	0.00805994	0.00882626	0.00844972	0.00826126	0.00802232
MWI004																																																																																																													0.00825159	0.00846178	0.00819305	0.00869088	0.00841221	0.00844149	0.00786671	0.00831069	0.00827893	0.00801202	0.00823978	0.00809513	0.00816416	0.0081054
MWI015																																																																																																														0.00860665	0.00875898	0.008683	0.0086379	0.00832729	0.00810818	0.00861307	0.00824347	0.008364	0.00856508	0.00856922	0.00825628	0.00850545
MWI023																																																																																																															0.008631	0.00882625	0.00850773	0.00891449	0.00813786	0.00862932	0.00854819	0.00794762	0.00878534	0.0082987	0.00822953	0.00850351
MWI031																																																																																																																0.00874301	0.0085099	0.00850541	0.00819669	0.00874646	0.0084687	0.00842078	0.00864489	0.00833598	0.00825061	0.00829498
MWI039																																																																																																																	0.00859345	0.00906631	0.00850537	0.00889407	0.00844379	0.00815677	0.00904284	0.00873716	0.00846172	0.00859359
MWI047																																																																																																																		0.00888737	0.00852261	0.00877905	0.00859794	0.00826904	0.00884624	0.00847942	0.00830835	0.00872381
MWI055																																																																																																																			0.00853325	0.00838503	0.00824259	0.00830527	0.00899369	0.00881898	0.00854951	0.00847786
MWI066																																																																																																																				0.00832699	0.00859141	0.00816725	0.00819306	0.00826506	0.00801257	0.00820821
