# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI020	0	1.00000	0.00000	0.00000	0.88525	0.04445	0.01559	0.22951	0.17781	0.03117	0.77049	0.17781	0.03117	0.11475	0.04445	0.01559	0.88525	0.04445	0.01559	0.22951	0.17781	0.03117	0.00000	0.00000	0.00000
MWI029	0	1.00000	0.00000	0.00000	0.88251	0.04519	0.01571	0.23497	0.18075	0.03143	0.76503	0.18075	0.03143	0.11749	0.04519	0.01571	0.88251	0.04519	0.01571	0.23497	0.18075	0.03143	0.00000	0.00000	0.00000
MWI037	0	1.00000	0.00000	0.00000	0.76230	0.06269	0.01851	0.47541	0.25077	0.03702	0.52459	0.25077	0.03702	0.23770	0.06269	0.01851	0.76230	0.06269	0.01851	0.47541	0.25077	0.03702	0.00000	0.00000	0.00000
MWI045	0	1.00000	0.00000	0.00000	0.76503	0.06262	0.01850	0.46995	0.25047	0.03700	0.53005	0.25047	0.03700	0.23497	0.06262	0.01850	0.76503	0.06262	0.01850	0.46995	0.25047	0.03700	0.00000	0.00000	0.00000
MWI053	0	1.00000	0.00000	0.00000	0.84426	0.05391	0.01716	0.31148	0.21564	0.03433	0.68852	0.21564	0.03433	0.15574	0.05391	0.01716	0.84426	0.05391	0.01716	0.31148	0.21564	0.03433	0.00000	0.00000	0.00000
MWI062	0	1.00000	0.00000	0.00000	0.82787	0.05675	0.01761	0.34426	0.22699	0.03522	0.65574	0.22699	0.03522	0.17213	0.05675	0.01761	0.82787	0.05675	0.01761	0.34426	0.22699	0.03522	0.00000	0.00000	0.00000
MWI072	0	1.00000	0.00000	0.00000	0.84426	0.05391	0.01716	0.31148	0.21564	0.03433	0.68852	0.21564	0.03433	0.15574	0.05391	0.01716	0.84426	0.05391	0.01716	0.31148	0.21564	0.03433	0.00000	0.00000	0.00000
MWI080	0	1.00000	0.00000	0.00000	0.88251	0.04519	0.01571	0.23497	0.18075	0.03143	0.76503	0.18075	0.03143	0.11749	0.04519	0.01571	0.88251	0.04519	0.01571	0.23497	0.18075	0.03143	0.00000	0.00000	0.00000
MWI003	0	1.00000	0.00000	0.00000	0.88525	0.04445	0.01559	0.22951	0.17781	0.03117	0.77049	0.17781	0.03117	0.11475	0.04445	0.01559	0.88525	0.04445	0.01559	0.22951	0.17781	0.03117	0.00000	0.00000	0.00000
MWI014	0	1.00000	0.00000	0.00000	0.83607	0.05540	0.01740	0.32787	0.22158	0.03480	0.67213	0.22158	0.03480	0.16393	0.05540	0.01740	0.83607	0.05540	0.01740	0.32787	0.22158	0.03480	0.00000	0.00000	0.00000
MWI022	0	1.00000	0.00000	0.00000	0.87158	0.04798	0.01619	0.25683	0.19192	0.03238	0.74317	0.19192	0.03238	0.12842	0.04798	0.01619	0.87158	0.04798	0.01619	0.25683	0.19192	0.03238	0.00000	0.00000	0.00000
MWI030	0	1.00000	0.00000	0.00000	0.85519	0.05172	0.01681	0.28962	0.20687	0.03362	0.71038	0.20687	0.03362	0.14481	0.05172	0.01681	0.85519	0.05172	0.01681	0.28962	0.20687	0.03362	0.00000	0.00000	0.00000
MWI038	0	1.00000	0.00000	0.00000	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.69945	0.21137	0.03399	0.15027	0.05284	0.01699	0.84973	0.05284	0.01699	0.30055	0.21137	0.03399	0.00000	0.00000	0.00000
MWI046	0	1.00000	0.00000	0.00000	0.84699	0.05338	0.01708	0.30601	0.21354	0.03416	0.69399	0.21354	0.03416	0.15301	0.05338	0.01708	0.84699	0.05338	0.01708	0.30601	0.21354	0.03416	0.00000	0.00000	0.00000
